query_id,class,x_hex,y_hex,site_a,site_b,expected_kind,expected_status,expected_region_id
2680,site,0x1.17439a3786c1cp+2,0x1.b6222ef71f03ap+2,624,624,,,
2681,site,0x1.40953b3905846p+2,0x1.b81df6ae31ef8p+2,625,625,,,
2682,site,0x1.55ef6b6a99562p+2,0x1.b0440cf7b1399p+2,626,626,,,
2683,site,0x1.67eba31420c6fp+2,0x1.b9718ecafc129p+2,627,627,,,
2684,site,0x1.7dd66ad9bd34fp+2,0x1.b3e9984f2c7cap+2,628,628,,,
2685,site,0x1.9ea5394280e35p+2,0x1.b877ebbf96addp+2,629,629,,,
2686,site,0x1.c0af47363846dp+2,0x1.b3cb3e3238135p+2,630,630,,,
2687,site,0x1.db77d3dffd2d1p+2,0x1.b36ba665862a8p+2,631,631,,,
2688,site,0x1.f3460784b9963p+2,0x1.b1b1bd09e72e9p+2,632,632,,,
2689,site,0x1.09c50799be471p+3,0x1.b3bee8f6ccb18p+2,633,633,,,
2690,site,0x1.21640d665c9b7p+3,0x1.b1d85c8b62f4bp+2,634,634,,,
2691,site,0x1.2e2fdff2596bdp+3,0x1.bc264ffe09cefp+2,635,635,,,
2692,site,0x1.3bc7aa53c62acp+3,0x1.b4a9a34cd06bbp+2,636,636,,,
2693,site,0x1.4dcbc957d25c2p+3,0x1.b3a401b963047p+2,637,637,,,
2694,site,0x1.65cc0b07c9139p+3,0x1.b86c956a0d605p+2,638,638,,,
2695,site,0x1.72a10f54736ebp+3,0x1.b993bf984d9b5p+2,639,639,,,
2696,site,0x1.215da1a886840p-8,0x1.c436d949a4a83p+2,640,640,,,
2697,site,0x1.0c312cc075243p-6,0x1.c3b0a3d4c14acp+2,641,641,,,
2698,site,0x1.a16bd7dc9133bp-5,0x1.c90a5a56b87fep+2,642,642,,,
2699,site,0x1.c8c596ee4337bp-4,0x1.c5491c879ed78p+2,643,643,,,
2700,site,0x1.38edf06a70a75p-3,0x1.c3cc98e929587p+2,644,644,,,
2701,site,0x1.9c9e2cd8713a8p-3,0x1.bfc066d2b940dp+2,645,645,,,
2702,site,0x1.3380357847f81p-2,0x1.c534081af3dfap+2,646,646,,,
2703,site,0x1.a1bedab38ae3ap-2,0x1.c58a177f4292bp+2,647,647,,,
2704,site,0x1.1158e2487c010p-1,0x1.c7ed5c933faa8p+2,648,648,,,
2705,site,0x1.4a5c7b89130fdp-1,0x1.c14e5a3d14024p+2,649,649,,,
2706,site,0x1.a22425da5885bp-1,0x1.bf7ae6d430d3cp+2,650,650,,,
2707,site,0x1.064d31c64e9b3p+0,0x1.c15b90408ca66p+2,651,651,,,
2708,site,0x1.266ed43e6fca0p+0,0x1.c1723dcb88cd7p+2,652,652,,,
2709,site,0x1.5ff6b4db4b9acp+0,0x1.c8b9503bd4c0dp+2,653,653,,,
2710,site,0x1.8599c93852cfcp+0,0x1.c04fbd4cb7555p+2,654,654,,,
2711,site,0x1.dff86b8c6f1a5p+0,0x1.c9044ad2469acp+2,655,655,,,
2712,site,0x1.f25f5a4402965p+0,0x1.c91648b0213dap+2,656,656,,,
2713,site,0x1.2b5ca9fd3ecafp+1,0x1.c0cdf6d94753dp+2,657,657,,,
2714,site,0x1.4fc9cf1668d33p+1,0x1.c34683dc70ae7p+2,658,658,,,
2715,site,0x1.6303880865b2cp+1,0x1.c4c3b4bdf1320p+2,659,659,,,
2716,site,0x1.849905ad53f3fp+1,0x1.c56ab5814c987p+2,660,660,,,
2717,site,0x1.b3a289f8b1b16p+1,0x1.c4331c611036ep+2,661,661,,,
2718,site,0x1.da48953efacf2p+1,0x1.c555ffe72280cp+2,662,662,,,
2719,site,0x1.0d1d754ee8bc2p+2,0x1.c22162280af37p+2,663,663,,,
2720,site,0x1.1d1f7091bfcfdp+2,0x1.c94241d570da3p+2,664,664,,,
2721,site,0x1.388bed0ebd35cp+2,0x1.c9944890c5100p+2,665,665,,,
2722,site,0x1.4ad1863a689b0p+2,0x1.c22ad8a85efb7p+2,666,666,,,
2723,site,0x1.74ed45b7af9c0p+2,0x1.c9720e3bcd1c3p+2,667,667,,,
2724,site,0x1.8f30a530afb0ep+2,0x1.ca1307a56169dp+2,668,668,,,
2725,site,0x1.a24d23918527bp+2,0x1.bfe987a7eee7cp+2,669,669,,,
2726,site,0x1.bd2d175585690p+2,0x1.c0ef09aba01d0p+2,670,670,,,
2727,site,0x1.dd36e59664110p+2,0x1.c3f8d5cc74416p+2,671,671,,,
2728,site,0x1.fa5f5846d4f12p+2,0x1.c44e67a09953bp+2,672,672,,,
2729,site,0x1.09904879ce597p+3,0x1.c81ae4036faacp+2,673,673,,,
2730,site,0x1.1eede8268c0cfp+3,0x1.c8faf6ebcc542p+2,674,674,,,
2731,site,0x1.3452d130075a9p+3,0x1.c682576314f76p+2,675,675,,,
2732,site,0x1.453fcbc74bff1p+3,0x1.c527cf266c75dp+2,676,676,,,
2733,site,0x1.585c30b6c0f34p+3,0x1.bf4111b67040dp+2,677,677,,,
2734,site,0x1.5fe0ff8d1f131p+3,0x1.c09d88cefb86fp+2,678,678,,,
2735,site,0x1.715ecec12d92fp+3,0x1.c6b115c60b28cp+2,679,679,,,
2736,site,0x1.50ac366d02eabp-10,0x1.d6ab2f6fe9788p+2,680,680,,,
2737,site,0x1.54a271df01dc3p-7,0x1.cf33b9cb5cd2bp+2,681,681,,,
2738,site,0x1.dee01dfccd033p-5,0x1.ce49a92d1b37fp+2,682,682,,,
2739,site,0x1.43bde8f3f7702p-4,0x1.d24bcedf1d1cep+2,683,683,,,
2740,site,0x1.51756f94f06b1p-3,0x1.d2ab3a359c36ep+2,684,684,,,
2741,site,0x1.8fc3b57ed49b2p-3,0x1.d1ba9a4801c14p+2,685,685,,,
2742,site,0x1.2a12995b13c97p-2,0x1.cea910a8fc85cp+2,686,686,,,
2743,site,0x1.a60030113c3b8p-2,0x1.cd4ab8d15dc4ap+2,687,687,,,
2744,site,0x1.1c5900bbf4eecp-1,0x1.cf26ce69f9a49p+2,688,688,,,
2745,site,0x1.5af3d2ed43ac0p-1,0x1.cdebaf9381f4fp+2,689,689,,,
2746,site,0x1.b76564383d5b5p-1,0x1.d6401e695b33ep+2,690,690,,,
2747,site,0x1.da30c188cea5dp-1,0x1.d22f15813e677p+2,691,691,,,
2748,site,0x1.32c83079b8794p+0,0x1.d33fd414ea5b9p+2,692,692,,,
2749,site,0x1.5432938b12f2ep+0,0x1.d47c5d3d2b79ep+2,693,693,,,
2750,site,0x1.a54f287cf9f74p+0,0x1.cea79d7964961p+2,694,694,,,
2751,site,0x1.d885ac6a56b09p+0,0x1.d39efdab82355p+2,695,695,,,
2752,site,0x1.06fa8f04b5fe2p+1,0x1.d5683c8825d81p+2,696,696,,,
2753,site,0x1.1e362e7aebb76p+1,0x1.d29a0f914db8ap+2,697,697,,,
2754,site,0x1.4a9385046f9a3p+1,0x1.cf4fc1d2789acp+2,698,698,,,
2755,site,0x1.69eeb3da4ec97p+1,0x1.cd6d804d27318p+2,699,699,,,
2756,site,0x1.97cf7d3132723p+1,0x1.cebdc83c89ad5p+2,700,700,,,
2757,site,0x1.bfbce45b84e15p+1,0x1.d1db0f84ddff7p+2,701,701,,,
2758,site,0x1.e52ee660432e7p+1,0x1.d24098c209d0bp+2,702,702,,,
2759,site,0x1.0bfc9dac1cdb4p+2,0x1.d615b4a02ce7ap+2,703,703,,,
2760,site,0x1.2643d95224a7ep+2,0x1.ce5dc6511dbabp+2,704,704,,,
2761,site,0x1.3acb0c287ac26p+2,0x1.cf0833c793725p+2,705,705,,,
2762,site,0x1.4bf0d1824e3b0p+2,0x1.ce5913bd120a7p+2,706,706,,,
2763,site,0x1.6d0624f6fc447p+2,0x1.d420ec7e1b3d2p+2,707,707,,,
2764,site,0x1.81488b25d4678p+2,0x1.d15c02994c12fp+2,708,708,,,
2765,site,0x1.a6382a5fe484ap+2,0x1.d4b9ad3e4566ap+2,709,709,,,
2766,site,0x1.bfa058e57a1f6p+2,0x1.d68473b1485d9p+2,710,710,,,
2767,site,0x1.e3cff1966245dp+2,0x1.cd463d63ea1a6p+2,711,711,,,
2768,site,0x1.f857cc9099978p+2,0x1.d3d957d6f62f9p+2,712,712,,,
2769,site,0x1.0c6eae88b8f93p+3,0x1.d3f389d0ec536p+2,713,713,,,
2770,site,0x1.1c5271335d173p+3,0x1.d54e98fba8045p+2,714,714,,,
2771,site,0x1.31481cd16a33cp+3,0x1.d43152407ba07p+2,715,715,,,
2772,site,0x1.3dbc38f2cde55p+3,0x1.ce576c719ccaep+2,716,716,,,
2773,site,0x1.56fca2636c3a4p+3,0x1.cf0eef2a0b7ffp+2,717,717,,,
2774,site,0x1.5f9c0610e2fc3p+3,0x1.d62d92a9a845cp+2,718,718,,,
2775,site,0x1.778b13e6d43c3p+3,0x1.d075d0fa46823p+2,719,719,,,
2776,site,0x1.ea215e4a5fd67p-10,0x1.df0acecb8165ap+2,720,720,,,
2777,site,0x1.3637758677938p-6,0x1.e0f336498f281p+2,721,721,,,
2778,site,0x1.75dfa3dd4af74p-5,0x1.dbe7db14f51a5p+2,722,722,,,
2779,site,0x1.c499e97a79771p-4,0x1.e06559a5ba12ap+2,723,723,,,
2780,site,0x1.0c990a06b2fb6p-3,0x1.d972d72eafb8ap+2,724,724,,,
2781,site,0x1.e7688de1a522ap-3,0x1.dec0299e6bfacp+2,725,725,,,
2782,site,0x1.6437920674fa3p-2,0x1.dfd5f0275e427p+2,726,726,,,
2783,site,0x1.a039127ee320fp-2,0x1.da555ecfbbd30p+2,727,727,,,
2784,site,0x1.0f9421412d26fp-1,0x1.db299d335ce21p+2,728,728,,,
2785,site,0x1.44a451b433307p-1,0x1.de57e3d111a32p+2,729,729,,,
2786,site,0x1.b6e68b02c454cp-1,0x1.e116424b554f9p+2,730,730,,,
2787,site,0x1.f898bb372bdd2p-1,0x1.d9bd4f0b92817p+2,731,731,,,
2788,site,0x1.29fe852b49db7p+0,0x1.dea573dcc1586p+2,732,732,,,
2789,site,0x1.58bf646238f01p+0,0x1.e0f7131974dacp+2,733,733,,,
2790,site,0x1.971dc9c173d34p+0,0x1.e0186cac39b0cp+2,734,734,,,
2791,site,0x1.c51a2ab956eb0p+0,0x1.d9ed59baae6f9p+2,735,735,,,
2792,site,0x1.05ce81727961bp+1,0x1.ddab778e66c5fp+2,736,736,,,
2793,site,0x1.1bed3dc7819b9p+1,0x1.e01278a3977c1p+2,737,737,,,
2794,site,0x1.4425a05b0be0dp+1,0x1.dbfbfd7cf5f9cp+2,738,738,,,
2795,site,0x1.753de2ad18820p+1,0x1.dc79fff2d2cb5p+2,739,739,,,
2796,site,0x1.9ab676a3c228dp+1,0x1.e0302467b484fp+2,740,740,,,
2797,site,0x1.b0fe92813413ep+1,0x1.e17e3f7f8cfc6p+2,741,741,,,
2798,site,0x1.d6473a3caa0abp+1,0x1.daf781966cd39p+2,742,742,,,
2799,site,0x1.07735c7c0b7fdp+2,0x1.ddb4133bdcabep+2,743,743,,,
2800,site,0x1.1fc5b90ce863dp+2,0x1.dfa274a3aa71bp+2,744,744,,,
2801,site,0x1.36ef08a6bc320p+2,0x1.df229cde50264p+2,745,745,,,
2802,site,0x1.58f184479a3f1p+2,0x1.daee43f4d706ep+2,746,746,,,
2803,site,0x1.612bd54126997p+2,0x1.df840d81ec61cp+2,747,747,,,
2804,site,0x1.8204e1b1d52bbp+2,0x1.d9c8dcf2be69ep+2,748,748,,,
2805,site,0x1.9a4af979d8485p+2,0x1.dfe9bac726126p+2,749,749,,,
2806,site,0x1.b636ea8b89481p+2,0x1.d9746f72d158ap+2,750,750,,,
2807,site,0x1.e08feb52f3475p+2,0x1.dc2d7124da17fp+2,751,751,,,
2808,site,0x1.f572471d32a9bp+2,0x1.df7a206c29280p+2,752,752,,,
2809,site,0x1.0997ab9bc542cp+3,0x1.e0a09a0e65e37p+2,753,753,,,
2810,site,0x1.22ae114c7405ap+3,0x1.dc3f2588317d5p+2,754,754,,,
2811,site,0x1.28fe66f0475b7p+3,0x1.dcfd2f1ad2ce4p+2,755,755,,,
2812,site,0x1.4362b7fdd9a3dp+3,0x1.dd3c6fe87ee96p+2,756,756,,,
2813,site,0x1.52f6c7a3276e2p+3,0x1.df5d7dabdbb0ap+2,757,757,,,
2814,site,0x1.6822e0ccb7062p+3,0x1.de29337eb42c0p+2,758,758,,,
2815,site,0x1.7391c338565bdp+3,0x1.dcf63fb8e4897p+2,759,759,,,
2816,site,0x1.dc92276972257p-9,0x1.e74afcff276f7p+2,760,760,,,
2817,site,0x1.3b79f4a7a83dap-6,0x1.e93533e75471bp+2,761,761,,,
2818,site,0x1.d51eb37bc2991p-5,0x1.e417c65da23dfp+2,762,762,,,
2819,site,0x1.355bee35e46afp-4,0x1.e444ee335debdp+2,763,763,,,
2820,site,0x1.28a3db5460c77p-3,0x1.e67fcb058cd42p+2,764,764,,,
2821,site,0x1.9e578f22c28adp-3,0x1.e617674236d07p+2,765,765,,,
2822,site,0x1.652fa09317896p-2,0x1.e67fa6159c72ep+2,766,766,,,
2823,site,0x1.d9a3688574697p-2,0x1.ea0330ceb23cdp+2,767,767,,,
2824,site,0x1.16f37478e8324p-1,0x1.e3806c81ef4b1p+2,768,768,,,
2825,site,0x1.5c898feaeae8cp-1,0x1.e924c9bfdab92p+2,769,769,,,
2826,site,0x1.99e3d068c2fcfp-1,0x1.e43f31fdcf04cp+2,770,770,,,
2827,site,0x1.049618d62f11bp+0,0x1.ea8ee7b023cebp+2,771,771,,,
2828,site,0x1.3de21167dbf07p+0,0x1.e95565b7fcb68p+2,772,772,,,
2829,site,0x1.50c6fa2be686ap+0,0x1.e4d76307d9594p+2,773,773,,,
2830,site,0x1.8b2cdde731628p+0,0x1.e4d97720b4a99p+2,774,774,,,
2831,site,0x1.cc6a72f0223c7p+0,0x1.e6c05f9d68762p+2,775,775,,,
2832,site,0x1.0b2a2a54f6dbep+1,0x1.e4bf988d84142p+2,776,776,,,
2833,site,0x1.23e3839ef7e70p+1,0x1.e9b3385d86d89p+2,777,777,,,
2834,site,0x1.5550968a98a8bp+1,0x1.e3ed5a8a7fec9p+2,778,778,,,
2835,site,0x1.61d10d8ee1f44p+1,0x1.e61cd2af117e8p+2,779,779,,,
2836,site,0x1.854ff04d5637cp+1,0x1.e7b6950bd194ep+2,780,780,,,
2837,site,0x1.b4c3ad166ecb6p+1,0x1.e8e08f6ed3824p+2,781,781,,,
2838,site,0x1.f4d9a17d11eefp+1,0x1.e7685cf77fb2cp+2,782,782,,,
2839,site,0x1.01f3435f727eep+2,0x1.ea279f0f67054p+2,783,783,,,
2840,site,0x1.1d8fefad25f13p+2,0x1.e442ae435fbddp+2,784,784,,,
2841,site,0x1.3968cab4f73cdp+2,0x1.e5205b7b29b56p+2,785,785,,,
2842,site,0x1.598dfc790b974p+2,0x1.ea85099315d01p+2,786,786,,,
2843,site,0x1.7268253df6f93p+2,0x1.e48ebfd20550cp+2,787,787,,,
2844,site,0x1.7cffbf3ed2212p+2,0x1.e49c2627d77f8p+2,788,788,,,
2845,site,0x1.abe407ec418d3p+2,0x1.e4c173b5b9d72p+2,789,789,,,
2846,site,0x1.b329f8cd6b174p+2,0x1.e8b3f263114c1p+2,790,790,,,
2847,site,0x1.e803cc65932d8p+2,0x1.ea17155fff403p+2,791,791,,,
2848,site,0x1.f52b944d07ec6p+2,0x1.e6bc165066ea4p+2,792,792,,,
2849,site,0x1.0ce16775dc33fp+3,0x1.e69d792906da2p+2,793,793,,,
2850,site,0x1.1b052c529911fp+3,0x1.ea2f46b977f8fp+2,794,794,,,
2851,site,0x1.2a545cffd4ff5p+3,0x1.e45bc0d21ac3dp+2,795,795,,,
2852,site,0x1.464fceebcba20p+3,0x1.e713d2fae43b7p+2,796,796,,,
2853,site,0x1.524e5fe59b433p+3,0x1.e62064996e13fp+2,797,797,,,
2854,site,0x1.659d76137c560p+3,0x1.e59e2ba8fe605p+2,798,798,,,
2855,site,0x1.7aa6c0a060c6dp+3,0x1.e8c137d16c02dp+2,799,799,,,
2856,site,0x1.855d472a4d578p-9,0x1.ee71de3b44198p+2,800,800,,,
2857,site,0x1.77ab2a0ad8131p-7,0x1.ec60751e0f5b6p+2,801,801,,,
2858,site,0x1.0fba57bbb9ab9p-5,0x1.f22a877ba2e4ep+2,802,802,,,
2859,site,0x1.5fd08d60de4dfp-4,0x1.f09e38103d964p+2,803,803,,,
2860,site,0x1.3088112f3f9c7p-3,0x1.efdd6d7a8ac87p+2,804,804,,,
2861,site,0x1.90e98435b9216p-3,0x1.f1e09034351f9p+2,805,805,,,
2862,site,0x1.2a03d0c4eefdap-2,0x1.efe496648f96bp+2,806,806,,,
2863,site,0x1.c6ebefafc8b09p-2,0x1.ee6e9975ad077p+2,807,807,,,
2864,site,0x1.2fc7a62d66abep-1,0x1.eeb1e80646782p+2,808,808,,,
2865,site,0x1.46bff18ca00c0p-1,0x1.ef4f4aa8c34efp+2,809,809,,,
2866,site,0x1.ba38a86822930p-1,0x1.ef35afc45877fp+2,810,810,,,
2867,site,0x1.001709edbfe3fp+0,0x1.ed8581e20463ap+2,811,811,,,
2868,site,0x1.2dfb111d934d9p+0,0x1.f16cc35c3f6edp+2,812,812,,,
2869,site,0x1.604f257184e19p+0,0x1.ed132a8a4354cp+2,813,813,,,
2870,site,0x1.88cee8d0e855ep+0,0x1.efc86db6de12dp+2,814,814,,,
2871,site,0x1.d92ad5685a0dep+0,0x1.edf0493e730b1p+2,815,815,,,
2872,site,0x1.f8b33036ec58ap+0,0x1.f22a070913876p+2,816,816,,,
2873,site,0x1.2f130b6ab5ddcp+1,0x1.ee664f4db91d9p+2,817,817,,,
2874,site,0x1.40de90f95997ap+1,0x1.f11cd2e1d76f7p+2,818,818,,,
2875,site,0x1.714ea3b14f16ap+1,0x1.ef2c9294af0c5p+2,819,819,,,
2876,site,0x1.8baaafc1d75e2p+1,0x1.f1e003ccb86f4p+2,820,820,,,
2877,site,0x1.ba9fb6a703084p+1,0x1.eec157f53959dp+2,821,821,,,
2878,site,0x1.e8771e412daabp+1,0x1.ee83abc866d92p+2,822,822,,,
2879,site,0x1.08ef81c81bfd1p+2,0x1.ee2606b3477afp+2,823,823,,,
2880,site,0x1.1a27ab1a9a9fep+2,0x1.edc79ded96a0ep+2,824,824,,,
2881,site,0x1.33c8376130acep+2,0x1.ef2bb73085c6bp+2,825,825,,,
2882,site,0x1.57e3dd1872826p+2,0x1.f159c9c8e9a60p+2,826,826,,,
2883,site,0x1.716b50e1c99fap+2,0x1.efbc1907d8778p+2,827,827,,,
2884,site,0x1.8ebf5038a4e12p+2,0x1.f2156d4507f13p+2,828,828,,,
2885,site,0x1.9b2a1eeee07efp+2,0x1.f01241f7c9832p+2,829,829,,,
2886,site,0x1.b42b8cf552114p+2,0x1.ef3c5443e64ebp+2,830,830,,,
2887,site,0x1.e42490cedf31dp+2,0x1.ee66834fc3a3bp+2,831,831,,,
2888,site,0x1.f019980d85424p+2,0x1.f01943d34f998p+2,832,832,,,
2889,site,0x1.0bb4880bbb748p+3,0x1.eda4441bebc04p+2,833,833,,,
2890,site,0x1.234066073d3d5p+3,0x1.ec5ef31585e05p+2,834,834,,,
2891,site,0x1.307de053fae2ap+3,0x1.edeed23e59d8fp+2,835,835,,,
2892,site,0x1.3ae28de89500bp+3,0x1.f1ed50f3ad3b6p+2,836,836,,,
2893,site,0x1.522caae3ce5d0p+3,0x1.ee12bcfaa9ffcp+2,837,837,,,
2894,site,0x1.5e98b5873e76ep+3,0x1.eeb1eaef59771p+2,838,838,,,
2895,site,0x1.7667c73cdd033p+3,0x1.ecbd8d32e4347p+2,839,839,,,
2896,site,0x1.2d7d3de9e284ap-8,0x1.f467276049050p+2,840,840,,,
2897,site,0x1.98b7e9e3cef66p-6,0x1.f53aaf3130667p+2,841,841,,,
2898,site,0x1.e880d71426921p-5,0x1.f7341b7c8c688p+2,842,842,,,
2899,site,0x1.45ee9468e4a3cp-4,0x1.f739f4046ee7ap+2,843,843,,,
2900,site,0x1.275253fbec768p-3,0x1.f3df4342d5e1ep+2,844,844,,,
2901,site,0x1.aa5e3aad7ff66p-3,0x1.f527f627eac52p+2,845,845,,,
2902,site,0x1.3dd1e128519b2p-2,0x1.f3c56074199a5p+2,846,846,,,
2903,site,0x1.abefea884a162p-2,0x1.f81621a7f4e2dp+2,847,847,,,
2904,site,0x1.f8f0e5b289843p-2,0x1.f595a34ccc483p+2,848,848,,,
2905,site,0x1.4bc893bb6ca85p-1,0x1.f77557d35a14dp+2,849,849,,,
2906,site,0x1.b17cdef41a613p-1,0x1.f4c1ea864e553p+2,850,850,,,
2907,site,0x1.e96d829289fcap-1,0x1.f60214ad58030p+2,851,851,,,
2908,site,0x1.3ce364f572c0ep+0,0x1.f61b71d0ce2afp+2,852,852,,,
2909,site,0x1.4d21254ff7186p+0,0x1.f74d8a98b8751p+2,853,853,,,
2910,site,0x1.949f7d824d14cp+0,0x1.f81f29d1928d2p+2,854,854,,,
2911,site,0x1.c392558cddf0ep+0,0x1.f7d1a2158ba64p+2,855,855,,,
2912,site,0x1.00c4b2b4d7c51p+1,0x1.f52b0e20c7532p+2,856,856,,,
2913,site,0x1.2fbdfb3d8c904p+1,0x1.f62a520bfbd9fp+2,857,857,,,
2914,site,0x1.532f7f51cc3aap+1,0x1.f690da2c9f3eap+2,858,858,,,
2915,site,0x1.75586765a92f6p+1,0x1.f76d679750448p+2,859,859,,,
2916,site,0x1.a0f1a46847250p+1,0x1.f3a5a1d1ffcf6p+2,860,860,,,
2917,site,0x1.add31253c7534p+1,0x1.f52e35da91981p+2,861,861,,,
2918,site,0x1.eb87f176190f8p+1,0x1.f68833ee9d04cp+2,862,862,,,
2919,site,0x1.060d3d331bbbap+2,0x1.f4fe8a96ecb89p+2,863,863,,,
2920,site,0x1.224c2c18c0882p+2,0x1.f7c7ce0f08c03p+2,864,864,,,
2921,site,0x1.35734dfeb10a0p+2,0x1.f569b84db9b8ap+2,865,865,,,
2922,site,0x1.52c0151523b6fp+2,0x1.f4d5c8740f989p+2,866,866,,,
2923,site,0x1.6fd18f751f86ep+2,0x1.f4c3e0174605fp+2,867,867,,,
2924,site,0x1.87c8d40c92b4fp+2,0x1.f7a14925fbb65p+2,868,868,,,
2925,site,0x1.992892e9281c0p+2,0x1.f61336691a2e7p+2,869,869,,,
2926,site,0x1.b62d6786e2f8dp+2,0x1.f74442c7d5386p+2,870,870,,,
2927,site,0x1.d92757c29922ap+2,0x1.f81f80735bcc4p+2,871,871,,,
2928,site,0x1.fc41704bbf43ap+2,0x1.f6d0e235f7d41p+2,872,872,,,
2929,site,0x1.1350008560f10p+3,0x1.f553987a475a5p+2,873,873,,,
2930,site,0x1.21a795f0affb1p+3,0x1.f3a68eeeddbfcp+2,874,874,,,
2931,site,0x1.32b03c55130dap+3,0x1.f424abbdbff8ep+2,875,875,,,
2932,site,0x1.469ac59257677p+3,0x1.f6c5434519460p+2,876,876,,,
2933,site,0x1.5645c2ad31ca1p+3,0x1.f59091db6d5e2p+2,877,877,,,
2934,site,0x1.691e70e4aefaap+3,0x1.f463b0a3cc284p+2,878,878,,,
2935,site,0x1.6fd01c301da31p+3,0x1.f47bd0259de7cp+2,879,879,,,
2936,site,0x1.6f17068e24f35p-9,0x1.fc607069af513p+2,880,880,,,
2937,site,0x1.49dc9b8979699p-6,0x1.fae25b4a9993dp+2,881,881,,,
2938,site,0x1.656ab9adc1aeap-5,0x1.fa504f393e12ep+2,882,882,,,
2939,site,0x1.a0297ab8fcb1cp-4,0x1.fa29ae3b3d39ap+2,883,883,,,
2940,site,0x1.4dba6f0cc1e31p-3,0x1.fb056984df5cep+2,884,884,,,
2941,site,0x1.914b288766d19p-3,0x1.fad7c9ecff9fbp+2,885,885,,,
2942,site,0x1.642f33019bb7ap-2,0x1.f92b9109bd6f1p+2,886,886,,,
2943,site,0x1.a991af0312b27p-2,0x1.f993aeec2889ep+2,887,887,,,
2944,site,0x1.1886a2d77dbc9p-1,0x1.fb378ca714760p+2,888,888,,,
2945,site,0x1.43c63224e7c24p-1,0x1.fa71b42d78f89p+2,889,889,,,
2946,site,0x1.9a13336452de6p-1,0x1.f96f1935e62e1p+2,890,890,,,
2947,site,0x1.0d8f08e55f5cap+0,0x1.fa00c4b9219a4p+2,891,891,,,
2948,site,0x1.1d12373f1cae1p+0,0x1.fb51ca7b24fb6p+2,892,892,,,
2949,site,0x1.50c18e31e3faap+0,0x1.fc3f7061e605cp+2,893,893,,,
2950,site,0x1.85e320d48634ap+0,0x1.fc4b032206273p+2,894,894,,,
2951,site,0x1.b8dfd4b21fe85p+0,0x1.fa953be230085p+2,895,895,,,
2952,site,0x1.01c0a4ba7db16p+1,0x1.fa8268b207b4fp+2,896,896,,,
2953,site,0x1.20d362844a286p+1,0x1.f9533b669b326p+2,897,897,,,
2954,site,0x1.490e7d7e7d80bp+1,0x1.fc426c4665cbcp+2,898,898,,,
2955,site,0x1.793dc4f197d02p+1,0x1.fb731024231f2p+2,899,899,,,
2956,site,0x1.a2d26ce4d7ba7p+1,0x1.fa3bfcc0b1394p+2,900,900,,,
2957,site,0x1.c127c1772232cp+1,0x1.fa2eb4eedb075p+2,901,901,,,
2958,site,0x1.dccd0aadc80ccp+1,0x1.fa63d814e3fa3p+2,902,902,,,
2959,site,0x1.0699e4d73ff92p+2,0x1.f97adbb0f7f5cp+2,903,903,,,
2960,site,0x1.1fccdb5b12004p+2,0x1.f9b12e9f35fa3p+2,904,904,,,
2961,site,0x1.35abe26cfba51p+2,0x1.fb266e3b2f1c3p+2,905,905,,,
2962,site,0x1.5b4f9120abc8bp+2,0x1.faa63795e5909p+2,906,906,,,
2963,site,0x1.6715b6f16e8ccp+2,0x1.fc06621c24ebdp+2,907,907,,,
2964,site,0x1.8c4eb1483f0b4p+2,0x1.f94565e9b4051p+2,908,908,,,
2965,site,0x1.a29f8decb6036p+2,0x1.f9fe7ad97c640p+2,909,909,,,
2966,site,0x1.c63393fbd18aap+2,0x1.faa3ae299de3ep+2,910,910,,,
2967,site,0x1.d1b01d3ead557p+2,0x1.fafe66f7523f9p+2,911,911,,,
2968,site,0x1.f0bf7a5c4ae15p+2,0x1.fbe421f1fc099p+2,912,912,,,
2969,site,0x1.0bb322c1e8991p+3,0x1.fb19164c69efap+2,913,913,,,
2970,site,0x1.1b4cdafc52d49p+3,0x1.fab1bb688676cp+2,914,914,,,
2971,site,0x1.2943347fd06b1p+3,0x1.f95f4f2997216p+2,915,915,,,
2972,site,0x1.3ad02990bc5acp+3,0x1.fa367f307966dp+2,916,916,,,
2973,site,0x1.5085ce85eac58p+3,0x1.fb8a8881d165bp+2,917,917,,,
2974,site,0x1.5e20b3f87a61dp+3,0x1.fae7a7a9f3463p+2,918,918,,,
2975,site,0x1.788687edf7078p+3,0x1.fa825d6c1c4a1p+2,919,919,,,
2976,site,0x1.908e8f87a4b8fp-10,0x1.fdc2492555a26p+2,920,920,,,
2977,site,0x1.0919c73c74086p-6,0x1.fd7374b09fdadp+2,921,921,,,
2978,site,0x1.27e07c1433734p-5,0x1.fe6ce7a8bb232p+2,922,922,,,
2979,site,0x1.880efaec9498dp-4,0x1.fdeeca9a1e369p+2,923,923,,,
2980,site,0x1.0a3e18a1986ffp-3,0x1.fe2ec578118a8p+2,924,924,,,
2981,site,0x1.b6e69e0168db9p-3,0x1.fdceddcb60535p+2,925,925,,,
2982,site,0x1.24237eb43e94ap-2,0x1.feb59ee69ecffp+2,926,926,,,
2983,site,0x1.9e30bed488386p-2,0x1.fd62bc369fc51p+2,927,927,,,
2984,site,0x1.1700e39a6090dp-1,0x1.fee6970a759ffp+2,928,928,,,
2985,site,0x1.543f14a41ca68p-1,0x1.fef3bd15372dfp+2,929,929,,,
